sku,producto,handle,url,ancho_px,alto_px,formato,relacion_aspecto,megapixeles,n_imagenes_producto,productos_con_esta_imagen,alt_presente,imagen_repetida,clasificacion
OYL260416374,Juego de 4 llantas 20 pulgadas Audi – OYL260416374,oyl260416374-20-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-104_337941b3-17ca-443e-a4b7-a0c7aa5c3128.png,176,39,png,4.513,0.01,1,5,si,si,baja resolución
OYL260416375,Juego de 4 llantas 20 pulgadas Vehículos europeos – OYL260416375,oyl260416375-20-vehiculos-europeos,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-104_e5e6fa2e-8532-4dc1-aed5-8714b339104d.png,176,39,png,4.513,0.01,1,5,si,si,baja resolución
OYL260416376,Juego de 4 llantas 20 pulgadas Vehículos europeos – OYL260416376,oyl260416376-20-vehiculos-europeos,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-104_ddecad7f-bb60-44e9-a809-0bdd8fc59bfe.png,176,39,png,4.513,0.01,1,5,si,si,baja resolución
OYL260416377,Juego de 4 llantas 21 pulgadas Audi – OYL260416377,oyl260416377-21-audi,,0,0,,0,0.00,1,0,no,no,sin imagen
OYL260416378,Juego de 4 llantas 21 pulgadas Vehículos europeos – OYL260416378,oyl260416378-21-vehiculos-europeos,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-104_264ea1fb-ab0e-43e5-8740-64af083c53d8.png,176,39,png,4.513,0.01,1,5,si,si,baja resolución
OYL260416379,Juego de 4 llantas 20 pulgadas Audi – OYL260416379,oyl260416379-20-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-105_8ba6f693-0851-46d5-8224-c81d332e62a2.png,628,592,png,1.061,0.37,1,1,si,no,baja resolución
OYL260416380,Juego de 4 llantas 18 pulgadas Volkswagen – OYL260416380,oyl260416380-18-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-106_66a9d457-8fa7-4b1a-84b7-1cdd76d98954.png,206,192,png,1.073,0.04,1,3,si,si,baja resolución
OYL260416381,Juego de 4 llantas 18 pulgadas Volkswagen – OYL260416381,oyl260416381-18-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-106_5ce1971d-a985-4ef5-9121-c98b6e87eb06.png,206,192,png,1.073,0.04,1,3,si,si,baja resolución
OYL260416382,Juego de 4 llantas 19 pulgadas Volkswagen – OYL260416382,oyl260416382-19-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-106_4d013300-300e-4e10-903d-bba1cdfd86b0.png,206,192,png,1.073,0.04,1,3,si,si,baja resolución
OYL260416383,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416383,oyl260416383-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-107_d1735218-e06e-43ed-979e-fc8dfe87cfbe.png,619,593,png,1.044,0.37,1,4,si,si,baja resolución
OYL260416384,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416384,oyl260416384-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-107_1042d9fe-95e8-452f-a41a-32953932ad5e.png,619,593,png,1.044,0.37,1,4,no,si,baja resolución
OYL260416385,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416385,oyl260416385-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-107_281d60cb-fc2e-48e8-b7df-315cb7a25d63.png,619,593,png,1.044,0.37,1,4,si,si,baja resolución
OYL260416386,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416386,oyl260416386-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-107_36424b6b-f8ce-4290-b013-71a5b790213f.png,619,593,png,1.044,0.37,1,4,no,si,baja resolución
OYL260416387,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416387,oyl260416387-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-108_df6548e1-5a38-4894-a35d-2275c900a4cf.png,204,193,png,1.057,0.04,1,3,si,si,baja resolución
OYL260416388,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416388,oyl260416388-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-108_45fefd05-0e19-44e1-bde1-a3236d25e56b.png,204,193,png,1.057,0.04,1,3,si,si,baja resolución
OYL260416389,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416389,oyl260416389-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-108_835016d2-619b-4903-93c3-eb108aea6278.png,204,193,png,1.057,0.04,1,3,si,si,baja resolución
OYL260416390,Juego de 4 llantas 17 pulgadas Volkswagen – OYL260416390,oyl260416390-17-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-109_e9e791bf-da62-4623-99da-18afcce5ea26.png,198,183,png,1.082,0.04,1,1,si,no,baja resolución
OYL260416391,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416391,oyl260416391-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-110_74266fa5-3be7-4f9f-878a-101883e70741.png,351,300,png,1.170,0.11,1,3,si,si,baja resolución
OYL260416392,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416392,oyl260416392-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-110_571fbe65-7bf4-4042-84cc-75ac8031e091.png,351,300,png,1.170,0.11,1,3,no,si,baja resolución
OYL260416393,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416393,oyl260416393-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-110_917e81a7-5e69-445c-b937-69baa58a2775.png,351,300,png,1.170,0.11,1,3,si,si,baja resolución
OYL260416394,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416394,oyl260416394-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-111_bc1d6a9d-14ad-4293-a9f3-97ce684fabe3.png,663,628,png,1.056,0.42,1,2,no,si,baja resolución
OYL260416395,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416395,oyl260416395-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-111_c676610a-6710-44a2-b860-1c3b7780322c.png,663,628,png,1.056,0.42,1,2,si,si,baja resolución
OYL260416396,Juego de 4 llantas 19 pulgadas Audi – OYL260416396,oyl260416396-19-audi,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-112_8f71401a-8480-4d53-8822-11f998fde42d.png,673,630,png,1.068,0.42,1,1,si,no,baja resolución
OYL260416397,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416397,oyl260416397-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-113_4b5bbb6d-342a-4192-8f87-ac81dc855891.png,352,325,png,1.083,0.11,1,6,no,si,baja resolución
OYL260416398,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416398,oyl260416398-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-113_08dd46d3-ee89-4cbc-a84d-1123e46f1776.png,352,325,png,1.083,0.11,1,6,si,si,baja resolución
OYL260416399,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416399,oyl260416399-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-113_545b1e67-c68c-43b4-b4b7-b1e218f9552c.png,352,325,png,1.083,0.11,1,6,si,si,baja resolución
OYL260416400,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416400,oyl260416400-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-113_cc5a8500-8ab2-4c9b-a1a8-7396400d154d.png,352,325,png,1.083,0.11,1,6,si,si,baja resolución
OYL260416401,Juego de 4 llantas 22 pulgadas Mercedes-Benz – OYL260416401,oyl260416401-22-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-113_5457e1ed-b288-49c4-a7d3-4c3d6b1b1a8c.png,352,325,png,1.083,0.11,1,6,si,si,baja resolución
OYL260416402,Juego de 4 llantas 22 pulgadas Mercedes-Benz – OYL260416402,oyl260416402-22-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-113_c8f68c71-84fe-41a1-bd6c-8ee61295600b.png,352,325,png,1.083,0.11,1,6,si,si,baja resolución
OYL260416403,Juego de 4 llantas 20 pulgadas BMW – OYL260416403,oyl260416403-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-114_fc75ef4e-b991-4623-91d4-5da702e769cd.png,327,304,png,1.076,0.10,1,2,si,si,baja resolución
OYL260416404,Juego de 4 llantas 20 pulgadas BMW – OYL260416404,oyl260416404-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-114_54e575b2-d79f-4846-b511-e557e71be33b.png,327,304,png,1.076,0.10,1,2,si,si,baja resolución
OYL260416405,Juego de 4 llantas 18 pulgadas Volkswagen – OYL260416405,oyl260416405-18-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-115_cce116f4-754e-45c6-a886-b86e4b0cbc5d.png,341,318,png,1.072,0.11,1,1,si,no,baja resolución
OYL260416406,Juego de 4 llantas 20 pulgadas BMW – OYL260416406,oyl260416406-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-116_4eff6387-c708-4838-ba08-b10ee6148fa6.png,331,317,png,1.044,0.10,1,2,si,si,baja resolución
OYL260416407,Juego de 4 llantas 20 pulgadas BMW – OYL260416407,oyl260416407-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-116_f120a2a1-b87d-401d-b3f4-283a8caa7efc.png,331,317,png,1.044,0.10,1,2,si,si,baja resolución
OYL260416408,Juego de 4 llantas 20 pulgadas BMW – OYL260416408,oyl260416408-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-117_19ea6042-fe52-45b5-8adf-be3db911a408.png,343,315,png,1.089,0.11,1,4,si,si,baja resolución
OYL260416409,Juego de 4 llantas 20 pulgadas BMW – OYL260416409,oyl260416409-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-117_da5c70ec-0ca6-48a0-b77c-627e4e336eb0.png,343,315,png,1.089,0.11,1,4,si,si,baja resolución
OYL260416410,Juego de 4 llantas 20 pulgadas BMW – OYL260416410,oyl260416410-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-117_ee95e1c9-7ce5-46ca-82cb-9db6752104c5.png,343,315,png,1.089,0.11,1,4,si,si,baja resolución
OYL260416411,Juego de 4 llantas 20 pulgadas BMW – OYL260416411,oyl260416411-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-117_7316b396-219f-4f1a-81a3-be0c66c5b37f.png,343,315,png,1.089,0.11,1,4,si,si,baja resolución
OYL260416412,Juego de 4 llantas 21 pulgadas BMW – OYL260416412,oyl260416412-21-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-118_2058ec4d-d576-4853-b150-1ab6ce4a9054.png,347,303,png,1.145,0.11,1,4,no,si,baja resolución
OYL260416413,Juego de 4 llantas 21 pulgadas BMW – OYL260416413,oyl260416413-21-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-118_32d20ce5-7528-4edc-bd37-50bade6d6ae9.png,347,303,png,1.145,0.11,1,4,si,si,baja resolución
OYL260416414,Juego de 4 llantas 21 pulgadas BMW – OYL260416414,oyl260416414-21-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-118_cd21ebfd-5772-41b1-a3fa-36e1d60019cd.png,347,303,png,1.145,0.11,1,4,si,si,baja resolución
OYL260416415,Juego de 4 llantas 21 pulgadas BMW – OYL260416415,oyl260416415-21-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-118_a75f2631-5e6d-45c1-bedf-3592012adac6.png,347,303,png,1.145,0.11,1,4,no,si,baja resolución
OYL260416416,Juego de 4 llantas 21 pulgadas Mercedes-Benz – OYL260416416,oyl260416416-21-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-119_f1f61dc8-f0d8-4c80-9e86-8295fd980afb.png,335,310,png,1.081,0.10,1,4,si,si,baja resolución
OYL260416417,Juego de 4 llantas 21 pulgadas Mercedes-Benz – OYL260416417,oyl260416417-21-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-119_809ee654-73b7-4038-ba93-e8bfa6b25767.png,335,310,png,1.081,0.10,1,4,no,si,baja resolución
OYL260416418,Juego de 4 llantas 22 pulgadas Mercedes-Benz – OYL260416418,oyl260416418-22-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-119_ae2f9fa9-076c-4bae-a157-3309a1635686.png,335,310,png,1.081,0.10,1,4,si,si,baja resolución
OYL260416419,Juego de 4 llantas 22 pulgadas Mercedes-Benz – OYL260416419,oyl260416419-22-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-119_ce01d216-96b6-4c05-b490-d880831f66a7.png,335,310,png,1.081,0.10,1,4,no,si,baja resolución
OYL260416420,Juego de 4 llantas 20 pulgadas BMW – OYL260416420,oyl260416420-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-120_a4587207-55aa-4dfc-b4ec-1d79dca5a600.png,666,615,png,1.083,0.41,1,1,no,no,baja resolución
OYL260416421,Juego de 4 llantas 19 pulgadas BMW – OYL260416421,oyl260416421-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-121_c000b449-b62b-49d3-b49d-135d0a97462c.png,718,672,png,1.068,0.48,1,2,si,si,baja resolución
OYL260416422,Juego de 4 llantas 19 pulgadas BMW – OYL260416422,oyl260416422-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-121_39e2f198-e07a-4f17-bb5e-e205538e61c1.png,718,672,png,1.068,0.48,1,2,si,si,baja resolución
OYL260416423,Juego de 4 llantas 19 pulgadas BMW – OYL260416423,oyl260416423-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-122_69023106-76be-4a52-abc5-9793c71281aa.png,725,671,png,1.080,0.49,1,2,no,si,baja resolución
OYL260416424,Juego de 4 llantas 19 pulgadas BMW – OYL260416424,oyl260416424-19-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-122_2e2a6aa3-8e1d-4f51-98b6-cdf8af6dbd1c.png,725,671,png,1.080,0.49,1,2,si,si,baja resolución
OYL260416425,Juego de 4 llantas 22 pulgadas Mercedes-Benz – OYL260416425,oyl260416425-22-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-123_b21eae0b-1304-4bf0-9a20-0171b532b8de.png,578,555,png,1.041,0.32,1,1,no,no,baja resolución
OYL260416426,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416426,oyl260416426-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-124_6e35c3dd-74de-45a0-8e76-7e63def56736.png,634,596,png,1.064,0.38,1,4,no,si,baja resolución
OYL260416427,Juego de 4 llantas 19 pulgadas Mercedes-Benz – OYL260416427,oyl260416427-19-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-124_0a7e9816-c19a-4a34-a1e4-554383cedc0b.png,634,596,png,1.064,0.38,1,4,si,si,baja resolución
OYL260416428,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416428,oyl260416428-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-124_a9deacff-2e66-4c83-8823-ab7f1b0e2d2d.png,634,596,png,1.064,0.38,1,4,si,si,baja resolución
OYL260416429,Juego de 4 llantas 20 pulgadas Mercedes-Benz – OYL260416429,oyl260416429-20-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-124_7b74aef7-40fb-4d6f-a27a-b405bc4a8e49.png,634,596,png,1.064,0.38,1,4,si,si,baja resolución
OYL260416430,Juego de 4 llantas 20 pulgadas BMW – OYL260416430,oyl260416430-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-125_2f460e94-b127-4e8b-b6da-e3dd8a1070c6.png,921,841,png,1.095,0.77,1,2,si,si,imagen repetida
OYL260416431,Juego de 4 llantas 20 pulgadas BMW – OYL260416431,oyl260416431-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-125_23d1a175-f366-410f-af69-9703dda67e1f.png,921,841,png,1.095,0.77,1,2,si,si,imagen repetida
OYL260416432,Juego de 4 llantas 21 pulgadas Mercedes-Benz – OYL260416432,oyl260416432-21-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-126_7e498858-8b61-49c7-8cda-729983e4e308.png,641,595,png,1.077,0.38,1,2,si,si,baja resolución
OYL260416433,Juego de 4 llantas 22 pulgadas Mercedes-Benz – OYL260416433,oyl260416433-22-mercedes-benz,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-126_73fbb627-ce3f-44b5-98c6-1cc5a7814127.png,641,595,png,1.077,0.38,1,2,si,si,baja resolución
OYL260416434,Juego de 4 llantas 18 pulgadas Volkswagen – OYL260416434,oyl260416434-18-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-127_c1950070-98a1-4b1a-884d-4b70cac49761.png,625,592,png,1.056,0.37,1,1,si,no,baja resolución
OYL260416435,Juego de 4 llantas 18 pulgadas Volkswagen – OYL260416435,oyl260416435-18-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-128_57d1ecf8-ad47-49c8-ba53-d6cb435f38da.png,508,503,png,1.010,0.26,1,1,si,no,baja resolución
OYL260416436,Juego de 4 llantas 18 pulgadas Volkswagen – OYL260416436,oyl260416436-18-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-129_f341fc97-5305-4093-ae68-3bdf8cd88dfb.png,513,476,png,1.078,0.24,1,2,si,si,baja resolución
OYL260416437,Juego de 4 llantas 19 pulgadas Volkswagen – OYL260416437,oyl260416437-19-volkswagen,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-129_e80e5379-910a-47cb-b8c4-3bdec0623407.png,513,476,png,1.078,0.24,1,2,si,si,baja resolución
OYL260416438,Juego de 4 llantas 20 pulgadas BMW – OYL260416438,oyl260416438-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-130_7a7325cb-0e56-4c42-b27c-328444132740.png,888,849,png,1.046,0.75,1,2,si,si,imagen repetida
OYL260416439,Juego de 4 llantas 20 pulgadas BMW – OYL260416439,oyl260416439-20-bmw,https://cdn.shopify.com/s/files/1/0995/6920/5581/files/wheel-design-130_00b68d36-3e2b-48a5-8dd7-f64b35721486.png,888,849,png,1.046,0.75,1,2,no,si,imagen repetida
